stream_id,frame_id,region_id,area,centroid_x,centroid_y,mean_depth,minimum_depth,aspect_ratio,solidity,extent,elevation,bounding_box,estimated_size_w,estimated_size_h
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,0,1,217950,990,1085,4.485330581665039,3.330078125,3.950617283950617,0.7850564072270408,0.5255365065586419,foot_level,0;683;2208;1242,5.980440775553386,1.5137990713119507
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,20,1,211150,1047,1095,4.657809734344482,3.533203125,6.336633663366337,0.9367125669872591,0.8166383044554455,foot_level,0;893;2208;1242,6.210412979125977,0.9800807982683182
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,20,4,1852,24,555,5.652534484863281,5.52734375,0.42857142857142855,0.8852772466539197,0.7288469106650924,head_level,0;496;56;629,0.1943058729171753,0.4533803701400757
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,20,3,1113,82,614,5.799100399017334,5.51171875,0.20168067226890757,0.5999461206896551,0.3898809523809524,mid_level,58;496;100;702,0.14497750997543335,0.718846820294857
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,20,2,4237,148,731,5.8438897132873535,5.5859375,0.30303030303030304,0.5096223237911955,0.2620284477427335,mid_level,75;496;196;895,0.4261169582605362,1.4061859622597694
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,40,1,320905,1104,917,4.069174289703369,3.060546875,2.962962962962963,0.5821416456084274,0.5803403501157407,foot_level,0;496;2208;1242,5.425565719604492,1.831128430366516
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,60,1,219792,757,978,4.4343085289001465,2.177734375,2.962962962962963,0.39871727658462874,0.39748354311342593,foot_level,0;496;2208;1242,5.912411371866862,1.9954388380050658
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,80,2,3435,65,748,2.7336292266845703,2.0,0.15654952076677317,0.7618941998447377,0.22396818152181,mid_level,25;496;110;1036,0.1395289917786916,0.8912770291169484
-PqSDmiEe2pXjmYHgxh4YEBsj0T5LU10,80,1,125999,714,1067,4.054880619049072,2.0,2.8449074074074074,0.4367716082335568,0.23731843112437093,foot_level,87;496;2208;1242,5.191091959178448,1.8246962785720826
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,0,1,43616,798,1202,5.495501518249512,4.703125,19.688524590163933,0.9635066326474259,0.5953576937251743,foot_level,0;1136;2071;1242,6.875101378560066,0.34919332563877103
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,20,1,48572,617,1179,5.311083793640137,3.810546875,5.309859154929577,0.37351009673797697,0.2016247203231176,foot_level,0;874;1950;1242,6.257120594382286,1.1783967167139053
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,40,1,13972,300,1209,5.623264312744141,5.01171875,9.345454545454546,0.9438646266085723,0.494251857092324,foot_level,0;1147;886;1242,3.010789434115092,0.32216618458429974
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,60,2,14493,1300,809,4.766727924346924,3.376953125,0.8356481481481481,0.16849582626084125,0.09293244075100031,foot_level,1085;496;1707;1242,1.7924883132179579,2.1450275659561155
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,60,1,11206,203,1202,5.583211421966553,5.12890625,4.982456140350878,0.9837598209191063,0.6922720533728688,foot_level,0;1143;489;1242,1.6517000456651052,0.33150317817926406
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,80,2,4487,2082,638,2.8372063636779785,2.38671875,0.9722222222222222,0.25948305770787555,0.14246031746031745,mid_level,1906;496;2208;807,0.5171990767121315,0.531976193189621
-aAwyxNyh11M5W0DQ8YPcSfdkbvvctaV,80,1,54638,533,1171,5.19024658203125,3.953125,7.918032786885246,0.9099963358982046,0.4636153820045481,foot_level,0;1031;1666;1242,5.222685623168945,0.6595938364664714
0auMnLmZDf_ZGM3VqzxmYPlwhtls73RF,0,1,228689,1066,1083,4.314212799072266,3.126953125,6.530612244897959,0.9822778122590635,0.9115493463010204,foot_level,0;903;2208;1242,5.7522837320963545,0.8808184464772543
0auMnLmZDf_ZGM3VqzxmYPlwhtls73RF,20,1,174239,1050,1121,4.571111679077148,3.46484375,8.258064516129032,0.9734620563274838,0.8782207661290322,foot_level,0;974;2208;1242,6.094815572102864,0.7380440731843313
0auMnLmZDf_ZGM3VqzxmYPlwhtls73RF,40,1,120873,1097,1148,4.828376293182373,3.81640625,10.158730158730158,0.8668526493568895,0.7494636656746032,foot_level,0;1024;2208;1242,6.437835057576497,0.6337243884801864
0auMnLmZDf_ZGM3VqzxmYPlwhtls73RF,60,1,87129,1079,1178,5.1560845375061035,4.3828125,15.802469135802468,0.9688804870590197,0.8403645833333333,foot_level,0;1102;2208;1242,6.874779383341472,0.4350446328520775
0auMnLmZDf_ZGM3VqzxmYPlwhtls73RF,80,1,89142,891,1171,5.0797624588012695,4.11328125,10.078740157480315,0.6187086810917736,0.5483636811023622,foot_level,0;1022;2208;1242,6.773016611735026,0.6720102419455846
0pf0qM0kG_5fZ0HLO2CDDXmfuMG8aiyR,0,1,234484,1081,1081,4.365501880645752,2.955078125,5.925925925925926,0.9139235720674985,0.8481047453703704,foot_level,0;869;2208;1242,5.820669174194336,0.9822379231452942
0pf0qM0kG_5fZ0HLO2CDDXmfuMG8aiyR,20,1,62974,746,1183,5.271039962768555,4.26171875,13.076923076923077,0.9770456449560927,0.5815356911995567,foot_level,0;1085;2052;1242,6.533893287181854,0.4996506631374359
0pf0qM0kG_5fZ0HLO2CDDXmfuMG8aiyR,60,1,69695,382,1102,4.56357479095459,3.826171875,2.4761904761904763,0.8955175936217098,0.7879414823859269,foot_level,0;915;807;1242,2.2247427105903625,0.8984537869691849
0pf0qM0kG_5fZ0HLO2CDDXmfuMG8aiyR,80,1,57817,534,1136,4.080313205718994,2.30859375,4.209302325581396,0.370723621989183,0.2971476294487987,foot_level,0;871;1561;1242,3.8465452616413436,0.9138201450308164
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,0,1,286723,1480,969,3.9298183917999268,2.134765625,2.962962962962963,0.751271449570419,0.5185248480902778,foot_level,0;496;2208;1242,5.239757855733235,1.768418276309967
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,20,1,339643,1297,972,3.8382608890533447,2.09765625,2.962962962962963,0.6758977247060486,0.6142270688657407,foot_level,0;496;2208;1242,5.11768118540446,1.727217400074005
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,40,1,802,2195,1179,3.6003684997558594,2.044921875,0.1891891891891892,0.9419014084507042,0.7746138996138996,foot_level,2183;1114;2208;1242,0.05250537395477295,0.27752840518951416
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,40,2,2826,2133,1160,3.9481287002563477,2.001953125,0.35714285714285715,0.9729776247848537,0.8240524781341108,foot_level,2106;1072;2166;1242,0.143942192196846,0.40303813815116885
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,40,3,1835,2071,1143,3.972106456756592,2.00390625,0.19469026548672566,0.9458762886597938,0.7381335478680612,foot_level,2054;1047;2092;1242,0.09102743963400522,0.4675500308473905
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,40,4,1936,1994,1124,3.991868019104004,2.0,0.16058394160583941,0.932129963898917,0.6425016589250165,foot_level,1976;1005;2014;1242,0.09148030877113342,0.5696728318929672
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,40,5,242354,1311,1002,4.18502140045166,2.0,2.962962962962963,0.6352452409816192,0.43828486689814816,foot_level,0;496;2208;1242,5.580028533935547,1.8832596302032472
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,6,246194,1516,950,4.119109153747559,2.0,2.962962962962963,0.6484152057025994,0.4452302155671296,foot_level,0;496;2208;1242,5.492145538330078,1.8535991191864014
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,1,1164,1804,1198,4.281205654144287,2.076171875,0.5283018867924528,0.9761006289308176,0.784366576819407,foot_level,1783;1150;1831;1242,0.12486849824587504,0.23635822882254917
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,2,1523,1743,1178,4.426687717437744,2.0078125,0.35064935064935066,0.9442033477991321,0.7325637325637325,foot_level,1723;1109;1769;1242,0.12450059205293655,0.3550572440028191
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,4,1737,1647,1145,4.645999908447266,2.001953125,0.18421052631578946,0.9445350734094616,0.7255639097744361,foot_level,1630;1045;1666;1242,0.10163124799728393,0.5517124891281128
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,3,1673,1692,1159,4.696713447570801,2.00390625,0.23711340206185566,0.9530048419253774,0.7498879426266248,foot_level,1673;1074;1712;1242,0.11252542634805043,0.47456375459829964
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,60,5,8571,62,993,5.471210956573486,2.73046875,0.6595744680851063,0.9617369838420108,0.653626172500572,foot_level,0;879;160;1122,0.5300235614180565,0.8035841092467308
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,5,948,2178,852,2.120119094848633,2.0,1.1538461538461537,0.9585439838220424,0.5401709401709401,foot_level,2130;822;2208;890,0.09938058257102966,0.0861298382282257
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,1,1270,2094,1216,2.191352605819702,2.013671875,1.605263157894737,0.9716908951798011,0.547886108714409,foot_level,2054;1176;2159;1242,0.1392421968281269,0.08674104064702988
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,2,9214,1926,1157,2.528456211090088,2.001953125,0.9752066115702479,0.9746654678161527,0.645328477377784,foot_level,1831;1033;2035;1242,0.3107894092798233,0.3186908349394798
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,11,101994,1883,714,2.667180299758911,2.0,1.4077922077922078,0.9628117507127079,0.48878372549959265,mid_level,1273;496;2208;1160,1.5058455442388852,1.0696504327158134
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,3,11525,1761,1097,2.778998613357544,2.0,0.5645161290322581,0.9635079212473352,0.5901177675371224,foot_level,1671;921;1852;1242,0.30395297333598137,0.5384309813380241
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,4,12049,1631,1047,2.9486100673675537,2.00390625,0.4050632911392405,0.9701300269715389,0.5296017932489452,foot_level,1549;833;1714;1242,0.29486100673675536,0.7279381103813648
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,6,7059,1542,1009,2.998006820678711,2.0078125,0.26296296296296295,0.9344099543318551,0.3682316118935837,foot_level,1480;776;1602;1242,0.221727587779363,0.8431894183158875
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,7,6963,1443,976,3.004528284072876,2.0,0.21474358974358973,0.9296395193591456,0.3330941446613088,foot_level,1385;703;1500;1242,0.20969103649258614,0.9764716923236847
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,8,8914,1383,945,3.2341949939727783,2.001953125,0.20760233918128654,0.9451335877862596,0.367123795404003,foot_level,1323;652;1445;1242,0.23919567142923673,1.1521819666028024
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,9,7801,1324,922,3.3666322231292725,2.001953125,0.16893732970027248,0.9111188974538659,0.3428408191966248,foot_level,1271;608;1378;1242,0.21742833107709886,1.2870354436337947
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,12,296898,614,878,3.432708740234375,2.0,1.7152777777777777,0.9537038524176787,0.9274831933823162,foot_level,0;496;1278;1242,2.6496220588684083,1.5447189331054687
0xCqEk5hjEvrygxu26MZkieSv45D_gaJ,80,10,6909,1276,898,3.4635684490203857,2.0,0.140625,0.9037279267495095,0.3331886574074074,foot_level,1231;572;1324;1235,0.1948257252573967,1.3854273796081542
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,0,1,172570,812,1097,4.6752729415893555,3.150390625,5.12,0.8222591757872618,0.53928125,foot_level,0;810;2208;1242,6.233697255452474,1.2175189952055614
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,20,1,158984,741,1090,4.888553619384766,3.060546875,5.0,0.7188518048782694,0.48518218994140627,foot_level,0;800;2208;1242,6.5180714925130205,1.3036142985026042
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,40,1,217208,907,1040,4.268698215484619,2.984375,2.962962962962963,0.45758489604125696,0.3928096064814815,foot_level,0;496;2208;1242,5.691597620646159,1.9209141969680785
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,60,1,1085,1830,588,3.777271270751953,2.908203125,1.853658536585366,0.5592478104070067,0.3483632862644416,mid_level,1769;552;1900;622,0.29903397560119627,0.161320960521698
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,60,2,197081,850,1003,4.3995795249938965,2.0,2.962962962962963,0.38048017205264284,0.3564118561921296,foot_level,0;496;2208;1242,5.866106033325195,1.9798107862472534
0zEhKDk1j7KSuUQYR_rmCLmlbb5FCYG6,80,1,104055,303,983,4.073567867279053,2.291015625,2.1907514450867054,0.5932840714069868,0.39675255845166013,foot_level,0;645;1307;1242,3.2164212952057523,1.4681817521651586
11tnj2tdX_ElmqXEv6kwSXI34_ZWXv-N,20,1,133872,661,760,3.9899723529815674,2.0,1.3217592592592593,0.8598017996030854,0.542712589998054,foot_level,265;432;1122;1080,2.373202305783828,1.7954875588417054
11tnj2tdX_ElmqXEv6kwSXI34_ZWXv-N,40,1,67175,364,835,2.809403896331787,2.0,1.198090692124105,0.4751280201437221,0.319369300839601,foot_level,0;451;753;1080,1.4690841207901637,1.2261877422531446
12KBw74zlZrX7OftxToP9-jbVlQNC2MO,0,1,22431,184,1159,5.008360385894775,3.677734375,2.2896551724137932,0.9059571890145396,0.4659638554216867,foot_level,0;991;572;1242,1.7320579667886098,0.7564710999528567
12KBw74zlZrX7OftxToP9-jbVlQNC2MO,40,1,7016,100,1193,5.360506534576416,4.51953125,2.1463414634146343,0.945556229364598,0.4861765521064302,foot_level,0;1100;303;1242,0.9827595313390096,0.4578765998284022
12KBw74zlZrX7OftxToP9-jbVlQNC2MO,60,1,20072,153,1154,4.9951677322387695,3.73828125,1.8095238095238095,0.9798867408709236,0.5133241266431384,foot_level,0;988;458;1242,1.3840777258078256,0.7648850589990616
12KBw74zlZrX7OftxToP9-jbVlQNC2MO,80,1,119356,388,1036,4.1689653396606445,2.365234375,1.9462686567164178,0.9883777259760101,0.546451790129109,foot_level,0;664;1124;1242,2.8314222931861877,1.4547951966524124
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,0,1,5713,84,517,4.15498685836792,3.662109375,1.0078740157480315,0.9008909563983285,0.351439468503937,mid_level,0;432;192;622,0.5539982477823894,0.5496701364715894
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,20,4,7003,84,513,3.0150792598724365,2.693359375,1.0215827338129497,0.9168084827857049,0.35482318370655586,mid_level,0;432;213;640,0.4459804738561312,0.43655835116902986
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,20,3,6638,1069,531,4.301726341247559,3.3125,2.736842105263158,0.3932930441995497,0.08294596891088118,mid_level,702;432;1404;688,2.097091591358185,0.7662450045347213
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,20,2,942,1465,702,4.6723198890686035,4.21484375,2.3823529411764706,0.7263969171483622,0.34222948438634715,foot_level,1405;676;1527;727,0.3942269906401634,0.16547799607117972
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,20,1,1245,1647,733,4.684559345245361,3.826171875,3.1333333333333333,0.34751674107142855,0.1962962962962963,foot_level,1552;709;1764;777,0.6880446538329125,0.2195887193083763
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,40,1,3637,1779,526,2.7255072593688965,2.298828125,1.5135135135135136,0.3319187770933151,0.10970680501930502,mid_level,1584;432;1920;654,0.6359516938527425,0.42018236915270485
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,40,2,1092,1216,504,4.090128421783447,3.58203125,0.23728813559322035,0.5543147208121827,0.3305084745762712,mid_level,1198;432;1240;609,0.1192954123020172,0.5027449518442154
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,60,1,2683,1528,588,2.832242012023926,2.25390625,0.6408839779005525,0.23629639413551712,0.12781005905886836,mid_level,1470;432;1644;703,0.3422292431195577,0.5339956293503444
1Lq8lR7hV5tj2NVJMsanXs24eQcWV15O,80,1,77098,853,766,4.873921871185303,2.0,0.5625,0.8635681403241524,0.7344393004115226,foot_level,678;432;1042;1080,1.2337114736437798,2.1932648420333862
1kpnVCiFPJYF9bju4JjDjTXB9M5BcAPY,0,1,400200,929,950,3.7854185104370117,2.107421875,2.962962962962963,0.9897170456414296,0.7237422236689814,foot_level,0;496;2208;1242,5.047224680582683,1.7034383296966553
1kpnVCiFPJYF9bju4JjDjTXB9M5BcAPY,80,1,2841,106,1221,5.706634521484375,5.3125,6.2,0.9377785113054959,0.5091397849462366,foot_level,0;1190;320;1242,1.1056604385375977,0.17833232879638672
1rL8RTbI4jPqRkavZxrQbbM26iRfSLAH,0,1,182759,852,1090,4.281085968017578,2.11328125,5.541125541125541,0.7529472593526432,0.6180989583333333,foot_level,0;843;2208;1242,5.7081146240234375,1.0301363110542296
1rL8RTbI4jPqRkavZxrQbbM26iRfSLAH,20,1,335842,1271,969,4.172368049621582,2.0,2.962962962962963,0.6594405086356532,0.6073540581597222,foot_level,0;496;2208;1242,5.563157399495442,1.877565622329712
1rL8RTbI4jPqRkavZxrQbbM26iRfSLAH,40,1,359706,1188,960,3.9973323345184326,2.19921875,2.962962962962963,0.6525299819137994,0.650510886863426,foot_level,0;496;2208;1242,5.329776446024577,1.7987995505332948
1rL8RTbI4jPqRkavZxrQbbM26iRfSLAH,60,1,328266,1024,986,3.7895631790161133,2.25,2.962962962962963,0.6072913853132597,0.593653247974537,foot_level,0;496;2208;1242,5.052750905354817,1.705303430557251
1rL8RTbI4jPqRkavZxrQbbM26iRfSLAH,80,1,349629,1164,976,3.9044625759124756,2.0,2.962962962962963,0.6401884517458611,0.6322862413194444,foot_level,0;496;2208;1242,5.205950101216634,1.757008159160614
1uta1HvNU3-ba-cqLtGifCvQO3ZC5bEK,20,1,9180,1704,1204,3.735760450363159,2.349609375,6.893939393939394,0.4281716417910448,0.30569430569430567,foot_level,1371;1128;2156;1242,1.7705947967867057,0.2568335309624672
1uta1HvNU3-ba-cqLtGifCvQO3ZC5bEK,40,1,4601,1930,1091,2.9240546226501465,2.40625,4.796875,0.6510328239954726,0.2341968648208469,foot_level,1678;1045;2208;1155,0.9350883012016614,0.1949369748433431
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,0,1,406558,974,910,3.6940667629241943,2.015625,2.962962962962963,0.8210657374038063,0.7352403428819444,foot_level,0;496;2208;1242,4.925422350565593,1.6623300433158874
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,20,2,3050,58,534,2.5574140548706055,2.001953125,1.5106382978723405,0.9635128731637972,0.9139946059334731,head_level,0;496;122;577,0.18914208114147185,0.12520672976970673
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,20,1,338242,984,997,3.7808361053466797,2.0,3.0695443645083933,0.8537941357619572,0.6336977293165468,foot_level,0;522;2208;1242,5.041114807128906,1.642300683259964
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,40,1,355404,1086,998,3.658564567565918,2.234375,4.280936454849498,0.9805722783531892,0.9286279786789298,foot_level,0;726;2208;1242,4.878086090087891,1.1394904226064682
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,60,1,296681,1035,1036,4.0526909828186035,2.0,4.429065743944637,0.9645230401113155,0.8020153006055364,foot_level,0;743;2208;1242,5.403587977091472,1.2200288479526837
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,80,2,1345,1875,1003,2.0334665775299072,2.0,1.8857142857142857,0.9676375404530745,0.5824675324675325,foot_level,1814;978;1928;1038,0.1398008272051811,0.07413680230577786
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,80,1,1231,2180,1205,2.6265408992767334,2.02734375,0.8043478260869565,0.9719699960521121,0.7232667450058754,foot_level,2144;1162;2208;1242,0.10123126382629076,0.12585508475701015
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,80,4,289530,783,974,3.8892972469329834,2.0078125,2.2430555555555554,0.8431115893263523,0.6916494668042655,foot_level,0;496;1671;1242,3.92575940862298,1.7501837611198425
28tdwxgz-zPU06lpeDY3OPWTFxZyBv2c,80,3,12991,2133,860,4.37752628326416,2.0,0.7717391304347826,0.7717187917669073,0.49722519902020823,foot_level,1963;715;2208;1033,0.647509096066157,0.8390258709589641
2PNXmbUT8NLjjdWsbaTNUTZChIw0VZDQ,40,3,1023,402,483,4.572257995605469,3.828125,1.6666666666666667,0.6091098541232509,0.4035502958579882,head_level,351;448;448;507,0.3095799684524536,0.18574798107147217
2PNXmbUT8NLjjdWsbaTNUTZChIw0VZDQ,40,1,4941,831,1035,4.866984844207764,3.900390625,1.4177215189873418,0.7941341904379269,0.5584877938517179,foot_level,763;961;931;1080,0.5678148984909057,0.4005122944712639
2PNXmbUT8NLjjdWsbaTNUTZChIw0VZDQ,40,2,1242,10,1020,5.865139961242676,5.6875,0.21978021978021978,0.945925361766946,0.6824175824175824,foot_level,0;943;30;1080,0.12219041585922241,0.555966392159462
2PNXmbUT8NLjjdWsbaTNUTZChIw0VZDQ,60,1,13987,70,637,4.592224597930908,2.310546875,0.5633802816901409,0.5118751372319402,0.30782350352112675,mid_level,0;432;240;858,0.765370766321818,1.358533110221227
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,0,1,278222,1366,998,4.352059364318848,2.0,2.962962962962963,0.664952235731067,0.503150318287037,foot_level,0;496;2208;1242,5.802745819091797,1.9584267139434814
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,20,1,160297,1198,1119,4.622407913208008,2.0546875,5.638766519823789,0.6054438084374687,0.5516829570484582,foot_level,0;850;2208;1242,6.163210550944011,1.0930068711439769
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,40,1,237086,1119,1074,4.336287498474121,2.041015625,4.522968197879859,0.7057181128144069,0.6544997791519435,foot_level,0;753;2208;1242,5.781716664632161,1.2783014188210169
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,60,1,206444,1024,1091,4.487161636352539,2.794921875,5.818181818181818,0.7582006122340299,0.7331107954545455,foot_level,0;862;2208;1242,5.982882181803386,1.0283078749974568
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,80,1,128018,960,1100,4.805517673492432,3.404296875,4.293859649122807,0.7689791774913878,0.5735287529344301,foot_level,345;848;2033;1242,4.900626877446969,1.1413104474544524
2bYF53x7c2mOhjKvuwaM7vJHJaLxxR5V,80,2,2638,75,821,5.682119369506836,4.9296875,3.1470588235294117,0.9817674418604652,0.7252611324903794,foot_level,0;788;184;846,0.6333195547262828,0.20124172767003376
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,0,1,117582,750,1059,4.5536322593688965,2.181640625,2.7962962962962963,0.42143585497724945,0.22531598755212165,foot_level,0;496;2083;1242,5.729987259705862,2.0491345167160033
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,20,1,159012,676,1045,4.217413902282715,2.00390625,2.4606481481481484,0.5614513304333089,0.3462684227030417,foot_level,0;496;1833;1242,4.669907268881798,1.8978362560272217
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,40,1,3652,2083,605,2.329479932785034,2.0,2.3773584905660377,0.7576228998133168,0.5469451931716083,mid_level,1990;553;2208;645,0.3057442411780357,0.1286067046225071
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,40,2,174280,774,1040,4.239464282989502,2.00390625,2.6087962962962963,0.5826599489821505,0.3579644418153735,foot_level,0;496;1944;1242,4.976954423884551,1.907758927345276
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,60,1,126797,1178,1122,4.718189716339111,2.486328125,4.58029197080292,0.6111626584276649,0.3687352778666356,foot_level,43;769;2208;1242,6.168050097922484,1.3466499815384547
2dVxdA3XmypOsgSWv27dtf3GxjGUkB5A,80,1,185768,1010,1105,4.539759635925293,3.115234375,2.962962962962963,0.513770196195565,0.3359519675925926,foot_level,0;496;2208;1242,6.053012847900391,2.042891836166382
2iQ4jyIxwXUInJKDYmBuoDltgad_GKC5,0,1,286592,1057,1045,4.355072975158691,2.9140625,4.81203007518797,0.9534078736385472,0.8417307918233082,foot_level,0;783;2208;1242,5.806763966878255,1.2067181368668873
2iQ4jyIxwXUInJKDYmBuoDltgad_GKC5,20,1,352560,1154,986,4.390426158905029,2.828125,2.962962962962963,0.7536854774232442,0.6375877097800926,foot_level,0;496;2208;1242,5.853901545206706,1.9756917715072633
2iQ4jyIxwXUInJKDYmBuoDltgad_GKC5,40,1,372197,1214,964,3.847172737121582,2.861328125,2.962962962962963,0.7795552818785692,0.6731002242476852,foot_level,0;496;2208;1242,5.129563649495442,1.731227731704712
2iQ4jyIxwXUInJKDYmBuoDltgad_GKC5,60,1,346265,1026,947,4.40611457824707,2.0,2.613425925925926,0.8119890113626638,0.7099551389298954,foot_level,0;496;1947;1242,5.181774332125982,1.9827515602111816
